File ID,Category,Original Description,Subcategory
M010604,Crossing,a person is walking and bends to the left,walking and gesturing
010600,Crossing,the man take 4 excited steps forward.,taking steps forward
M010600,Crossing,the man take 4 excited steps forward.,walking and gesturing
010587,Crossing,walking to the side then back.,walking and turning around
M010587,Crossing,walking to the side then back.,walking and turning around
010564,Crossing,a person runs slightly to the left.,running and gesturing
M010564,Crossing,a person runs slightly to the right.,running and gesturing
010560,Crossing,a person walking quickly forward but slightly to their left,walking and turning around
M010560,Crossing,a person walking quickly forward but slightly to their right,walking and turning around
010554,Crossing,"a person walks towards the right side, while waving both their arms.",walking and gesturing
M010554,Crossing,"a person walks towards the left side, while waving both their arms.",walking and gesturing
010529,Crossing,"person is walking forward while leaning on something with the left arm, then they stop and bring their arms out to the side",walking and gesturing
M010529,Crossing,"person is walking forward while leaning on something with the right arm, then they stop and bring their arms out to the side",walking and gesturing
010512,Crossing,the person was pushed backwards but did not fall.,falling
M010512,Crossing,the person was pushed backwards but did not fall.,falling
010509,Crossing,a person grabbed something with right and after walked forward and backed,grabbing and walking
M010509,Crossing,a person grabbed something with left and after walked forward and backed,grabbing and walking
010507,Crossing,a person is walking forward.,walking
M010507,Crossing,a person is walking forward.,walking
010504,Crossing,a person runs forward taking very wide steps.,running and gesturing
M010504,Crossing,a person runs forward taking very wide steps.,running
010503,Crossing,a figure skater jumps and then continues skating.,jumping and skating
M010503,Crossing,a figure skater jumps and then continues skating.,jumping and skating
010502,Crossing,a person walks forward while looking around before turning about face at the end,walking and turning around
M010502,Crossing,a person walks forward while looking around before turning about face at the end,walking and turning around
010501,Crossing,a person walks forward slowly looking like they are holding a handdail.,walking and gesturing
M010501,Crossing,a person walks forward slowly looking like they are holding a handdail.,walking and gesturing
010488,Crossing,person is walking and veering right,walking and turning right
M010488,Crossing,person is walking and veering left,walking and turning left
010469,Crossing,a person walks while slightly turning clockwise.,walking and turning around
M010469,Crossing,a person walks while slightly turning counterclockwise.,walking and turning around
010461,Crossing,a person hops from left to right in a circular motion.,hoping in a circle
M010461,Crossing,a person hops from right to left in a circular motion.,hopping in a circle
010460,Crossing,the person is walking around the bend to the right.,walking around
010450,Crossing,"a person steps out, turns towards his left and starts jumping.",jumping and gesturing
M010450,Crossing,"a person steps out, turns towards his right and starts jumping.",jumping and gesturing
010449,Crossing,moving and unbalance on the legs.,falling
M010449,Crossing,moving and unbalance on the legs.,falling
010443,Crossing,a person walks in a clockwise circle swaying one arm and keeping the other arm still,walking and gesturing
M010443,Crossing,a person walks in a counterclockwise circle swaying one arm and keeping the other arm still,walking and gesturing
010438,Crossing,the person is walking towards the left.,walking towards the left
M010438,Crossing,the person is walking towards the right.,walking towards
010431,Crossing,"a person, was preparing and ran forward, and after start to jump",running and jumping
M010431,Crossing,"a person, was preparing and ran forward, and after start to jump",running and jumping
010424,Crossing,a person walking forward to a point and stops looking for some instructions.,walking and looking
M010424,Crossing,a person walking forward to a point and stops looking for some instructions.,walking and stopping
010419,Crossing,a man walks forwards towards the camera while sliding to the left and back.,walking and gesturing
M010419,Crossing,a man walks forwards towards the camera while sliding to the right and back.,walking and gesturing
010410,Crossing,this person walks slowly around to the right then turns and stumbles to the left.,walking and turning around then stumbling
M010410,Crossing,this person walks slowly around to the left then turns and stumbles to the right.,walking and turning around then stumbling
010407,Crossing,a person sways while walking.,walking and gesturing
M010407,Crossing,a person sways while walking.,walking and gesturing
010398,Crossing,a person is walking while swinging around his arms.,walking and gesturing
M010398,Crossing,a person is walking while swinging around his arms.,walking and gesturing
010395,Crossing,the body tiredly walks in a slight bend right to left.,walking and turning around
M010395,Crossing,the body tiredly walks in a slight bend left to right.,walking and turning around
010391,Crossing,a person walks towards the camera turning right slowly.,walking and turning around
M010391,Crossing,a person walks towards the camera turning left slowly.,walking and turning around
010381,Crossing,a man walks forward with arms swaying at his side.,walking and gesturing
M010381,Crossing,a man walks forward with arms swaying at his side.,walking and gesturing
010375,Crossing,a person standing and then jumping up,jumping and standing
M010375,Crossing,a person standing and then jumping up,jumping
010357,Crossing,a person walks to his left.,walking
M010357,Crossing,a person walks to his right.,walking
010356,Crossing,a person fast running forward,running
M010356,Crossing,a person fast running forward,running
010348,Crossing,a person is walking and stops.,walking and stopping
M010348,Crossing,a person is walking and stops.,walking and stopping
010346,Crossing,the person uses the handrail to walk up the stairs,walking up
M010346,Crossing,the person uses the handrail to walk up the stairs,walking
010343,Crossing,running forward taking a right turn then running to the left,running and turning around
M010343,Crossing,running forward taking a left turn then running to the right,running and turning around
010319,Crossing,a person walks forward a few paces without moving their arms.,walking
M010319,Crossing,a person walks forward a few paces without moving their arms.,walking
010317,Crossing,a man is walking forward and stumbles,walking and falling
M010317,Crossing,a man is walking forward and stumbles,walking and stumbling
010316,Crossing,a person walking in a weird way and then picking something up from the ground,walking and gesturing
M010316,Crossing,a person walking in a weird way and then picking something up from the ground,walking and gesturing
010285,Crossing,person is attempting to look cool while walking,walking and gesturing
M010285,Crossing,person is attempting to look cool while walking,walking and gesturing
010281,Crossing,the person was walking forward very scared.,walking and gesturing
M010281,Crossing,the person was walking forward very scared.,walking and gesturing
010260,Crossing,a man walking in a zig zag motion.,walking and gesturing
M010260,Crossing,a man walking in a zig zag motion.,walking and gesturing
010247,Crossing,a person jogging or running forwards,running
M010247,Crossing,a person jogging or running forwards,running
010244,Crossing,a person walks down a path taking 3 meaningful steps.,walking in a straight line
M010244,Crossing,a person walks down a path taking 3 meaningful steps.,walking
010227,Crossing,robot start walking forward while touching handrail with his right hand.,walking and gesturing
M010227,Crossing,robot start walking forward while touching handrail with his left hand.,walking and gesturing
010215,Crossing,person person was walking forward in the straight line,walking in a circle
M010215,Crossing,person person was walking forward in the straight line,walking in a straight line
010208,Crossing,person walking unsteadily in forward motion,walking and gesturing
M010208,Crossing,person walking unsteadily in forward motion,walking and unsteady
010202,Crossing,a person walks steadily forwards,walking
M010202,Crossing,a person walks steadily forwards,walking
010194,Crossing,the person is running fast to the right.,running
M010194,Crossing,the person is running fast to the left.,running
010186,Crossing,a person slowly walked forward,walking
M010186,Crossing,a person slowly walked forward,walking
010180,Crossing,"a person walks forward at a moderate pace, then turns around clockwise.",walking and turning around
M010180,Crossing,"a person walks forward at a moderate pace, then turns around counterclockwise.",walking and turning around
010163,Crossing,a person walking forward five steps starting with the right foot and a slight sway of the shoulders as they walk.,walking and gesturing
M010163,Crossing,a person walking forward five steps starting with the left foot and a slight sway of the shoulders as they walk.,walking and gesturing
010157,Crossing,the person was taking a left drive and then to the right.,driving and turning around
M010157,Crossing,the person was taking a right drive and then to the left.,driving and turning around
010152,Crossing,a person walks forward while holding a handrail in their right hand.,walking and gesturing
M010152,Crossing,a person walks forward while holding a handrail in their left hand.,walking and gesturing
010148,Crossing,the person is walking forward turning left.,walking and turning around
M010148,Crossing,the person is walking forward turning right.,walking and turning around
010147,Crossing,a person appears to be jogging.,jogging
M010147,Crossing,a person appears to be jogging.,jogging
010143,Crossing,a person slowly walked forward,walking
M010143,Crossing,a person slowly walked forward,walking
010128,Crossing,a man walks forward and then turns around before stopping.,walking and turning around
M010128,Crossing,a man walks forward and then turns around before stopping.,walking and turning around
010127,Crossing,a person who is standing takes ten steps forward without bending his knees.,standing and walking
M010127,Crossing,a person who is standing takes ten steps forward without bending his knees.,standing and walking
010123,Crossing,a figure walks forward slowly and clasps its hands together,standing and gesturing
M010123,Crossing,a figure walks forward slowly and clasps its hands together,standing and gesturing
010101,Crossing,figure appears to be sneaking around,sneaking around
M010101,Crossing,figure appears to be sneaking around,irrelevant
010091,Crossing,a person walks forward then turn right then walks forward again.,walking and turning around
010090,Crossing,"a person walks straight forward, pauses, and then begins walking again before pausing once more.",walking and turning around
010079,Crossing,a person walks to the left side and stands.,standing
010058,Crossing,a man slowly limps forward while dragging his right leg with both of his hands on his knee.,limping and standing
010053,Crossing,"man walks diagonal to the right then bends down after two steps and touches the ground with his right hand, takes three more steps and touches the ground with his left hand.",walking and gesturing
010048,Crossing,"a person who is running takes two strides, stops, resumes running and takes another stride.",running and gesturing
010032,Crossing,"a person walks forward and jumps over an object, then turns around to jump over it again and walk back.",walking and turning around and jumping and running
010021,Crossing,a man walks four steps forward and then stops.,walking and stopping
010010,Crossing,"a person walks in a straight line, turns around, and walks back towards their starting postion.",walking and turning around
009986,Crossing,walking forward making a 90 degree turn to the left at a gradual angle,walking and turning around
009659,Crossing,the person is running forward.,running
M009659,Crossing,the person is running forward.,running
009658,Crossing,a person walks forward with their arms raised toward the ceiling.,walking and gesturing
M009658,Crossing,a person walks forward with their arms raised toward the ceiling.,walking and gesturing
009635,Crossing,a man walks in a s pattern before stopping.,walking and turning around
M009635,Crossing,a man walks in a s pattern before stopping.,walking and turning around
009625,Crossing,"a person walks forward, barely drifting to their right, before stopping.",walking and turning around
M009625,Crossing,"a person walks forward, barely drifting to their left, before stopping.",walking and turning around
009579,Crossing,a person walks forward normally,walking
M009579,Crossing,a person walks forward normally,walking
009569,Crossing,a person walks in a large circle.,walking in a circle
M009569,Crossing,a person walks in a large circle.,walking and turning around
009564,Crossing,the person is singing in the rain.,irrelevant
M009564,Crossing,the person is singing in the rain.,irrelevant
009562,Crossing,person walks six steps to side with right arm up,walking and gesturing
M009562,Crossing,person walks six steps to side with left arm up,walking and gesturing
009531,Crossing,a person slowly walked forward in right and left direction while kicking something,walking and gesturing
M009531,Crossing,a person slowly walked forward in left and right direction while kicking something,walking and gesturing
009523,Crossing,a person is walking forwards,walking
M009523,Crossing,a person is walking forwards,walking
009506,Crossing,a person walks around and struts their stuff,walking and gesturing
M009506,Crossing,a person walks around and struts their stuff,walking and gesturing
009505,Crossing,the person did hop hop backwards.,hoping backwards
M009505,Crossing,the person did hop hop backwards.,hoping backwards
009504,Crossing,a person who is standing with his arms by his sides steps forward and uses his right hand to brace his body as he continues forward.,standing and gesturing
M009504,Crossing,a person who is standing with his arms by his sides steps forward and uses his left hand to brace his body as he continues forward.,standing and gesturing
009501,Crossing,a well built man calmly walks in a semi-circular fashion to his left.,walking and turning around
M009501,Crossing,a well built man calmly walks in a semi-circular fashion to his right.,walking and turning around
009499,Crossing,"a person who is standing with his hands by his sides spreads his arms as he walks along a balance beam, then drops his arms and stops.",standing and gesturing → dropping arms and stopping
M009499,Crossing,"a person who is standing with his hands by his sides spreads his arms as he walks along a balance beam, then drops his arms and stops.",standing and gesturing → dropping arms and stopping
009494,Crossing,moving forward on left  side .,standing and moving
M009494,Crossing,moving forward on right  side .,standing and moving
009492,Crossing,"a person who is standing with his hands at his sides walks ever so slowly forward, turns 180 degrees, then takes a step toward the point where he started.",walking and turning around
M009492,Crossing,"a person who is standing with his hands at his sides walks ever so slowly forward, turns 180 degrees, then takes a step toward the point where he started.",walking and turning around
009489,Crossing,a person walks from the upper left hand side of a rectangle to the lower right hand side of the rectangle.,walking across
M009489,Crossing,a person walks from the upper right hand side of a rectangle to the lower left hand side of the rectangle.,walking in a circle
009482,Crossing,"he walks firmly back and forth, swinging his hands in sync with his steeps.",walking and gesturing
M009482,Crossing,"he walks firmly back and forth, swinging his hands in sync with his steeps.",walking and gesturing
009480,Crossing,a person quickly walks forward.,walking
M009480,Crossing,a person quickly walks forward.,walking
009473,Crossing,"a man walks in a semicircle, headed right, while using his hands on a rail to guide his balance.",walking and gesturing
M009473,Crossing,"a man walks in a semicircle, headed left, while using his hands on a rail to guide his balance.",walking and gesturing
009471,Crossing,the man is dancing the salsa.,dancing
M009471,Crossing,the man is dancing the salsa.,dancing
009467,Crossing,a person carefully paces back and forth,walking and turning around
M009467,Crossing,a person carefully paces back and forth,walking and turning around
009465,Crossing,person is running forward quickly.,running
M009465,Crossing,person is running forward quickly.,running
009453,Crossing,"a person runs forward, dives to the ground, and rolls forward.",running and rolling
M009453,Crossing,"a person runs forward, dives to the ground, and rolls forward.",running and rolling
009445,Crossing,the person was running forward.,running
M009445,Crossing,the person was running forward.,running
009444,Crossing,a person is carefully walking with their arms outstretched to balance.,walking and gesturing
M009444,Crossing,a person is carefully walking with their arms outstretched to balance.,walking and gesturing
009433,Crossing,the person is walking forward and a medium speed.,walking
M009433,Crossing,the person is walking forward and a medium speed.,walking
009403,Crossing,someone is walking forward and they get pushed from their right.,walking and gesturing
M009403,Crossing,someone is walking forward and they get pushed from their left.,walking and gesturing
009379,Crossing,person trips forwards but regains balance,falling
M009379,Crossing,person trips forwards but regains balance,falling
009377,Crossing,the person is walking forward and turn around like a monster,walking and turning around
M009377,Crossing,the person is walking forward and turn around like a monster,walking and turning around
009361,Crossing,the person is walking straight forward.,walking
M009361,Crossing,the person is walking straight forward.,walking
009336,Crossing,a person walks towards the right.,walking towards
M009336,Crossing,a person walks towards the left.,walking towards左
009332,Crossing,walking forward and then stopping.,walking and stopping
M009332,Crossing,walking forward and then stopping.,walking and stopping
009325,Crossing,a person walking down in a straight line,walking in a straight line
M009325,Crossing,a person walking down in a straight line,walking down
009319,Crossing,the man walked forward 3 steps.,walking
M009319,Crossing,the man walked forward 3 steps.,walking
009315,Crossing,the person is jumping forward.,jumping
M009315,Crossing,the person is jumping forward.,jumping
009306,Crossing,a person runs forward stops abruptly and continues running.,running and stopping then continuing running
M009306,Crossing,a person runs forward stops abruptly and continues running.,running and stopping then continuing running
009303,Crossing,a person starts walking forward and then begins to run.,walking and running
M009303,Crossing,a person starts walking forward and then begins to run.,walking and running
009290,Crossing,"person is walking forward, stumbles back, continues forward",walking and falling
M009290,Crossing,"person is walking forward, stumbles back, continues forward",walking and falling
009281,Crossing,"starting with its left foot the figure takes 2 steps forward, turns to the left and takes 2 more steps before coming to a stop on the 3rd step on the left foot.",stepping in place
M009281,Crossing,"starting with its right foot the figure takes 2 steps forward, turns to the right and takes 2 more steps before coming to a stop on the 3rd step on the right foot.",turning around and walking in a circle
009278,Crossing,"a person walks forward, runs, then turns around to walk back.",walking and running and turning around
M009278,Crossing,"a person walks forward, runs, then turns around to walk back.",walking and running and turning around
009258,Crossing,the person walks and turn right and stop,walking and turning around
M009258,Crossing,the person walks and turn left and stop,walking and turning around
009247,Crossing,a person who is running jogs five steps to his right.,running and gesturing
M009247,Crossing,a person who is running jogs five steps to his left.,running and gesturing
009238,Crossing,a person is walking forward,walking
M009238,Crossing,a person is walking forward,walking
009233,Crossing,a person slowly walked forward,walking
M009233,Crossing,a person slowly walked forward,walking
009232,Crossing,a person walks forward slowly then stops.,walking and stopping
M009232,Crossing,a person walks forward slowly then stops.,walking and stopping
009230,Crossing,"a person steps forward onto a structure with their arms straight out from their sides,  one foot in front of the other as if they trying to balance themselves, then they step off the structure again.",standing and balancing
M009230,Crossing,"a person steps forward onto a structure with their arms straight out from their sides,  one foot in front of the other as if they trying to balance themselves, then they step off the structure again.",stepping on/off structure
009228,Crossing,"while walking forward, a person takes an extra long step with his right leg.",walking and gesturing
M009228,Crossing,"while walking forward, a person takes an extra long step with his left leg.",walking and gesturing
009227,Crossing,jogging in a counterclockwise circle then in a zig zag pattern,jogging and gesturing
M009227,Crossing,jogging in a clockwise circle then in a zig zag pattern,jogging and gesturing
009222,Crossing,a person walking in an odd way,walking in an odd way
M009222,Crossing,a person walking in an odd way,walking in an odd way
009218,Crossing,a person squats down and then jumps to the front of them.,jumping
M009218,Crossing,a person squats down and then jumps to the front of them.,jumping
009209,Crossing,a man wobbles while walking forward.,walking and gesturing
M009209,Crossing,a man wobbles while walking forward.,walking and gesturing
009207,Crossing,a person runs forwards quickly.,running
M009207,Crossing,a person runs forwards quickly.,running
009202,Crossing,a figure walks across the room to the lower left.,walking in a direction
M009202,Crossing,a figure walks across the room to the lower right.,walking in a direction
009172,Crossing,person walks forward and stumbles,walking and falling
009165,Crossing,a person walking with the help of hand rails,walking with assistance
009149,Crossing,"a person nervously walks forward, stops, turns around, and walks back.",walking and turning around
009148,Crossing,a person walks slowly forward.,walking
009147,Crossing,a person appears to be walking on a single line with one foot in front of the other,walking
009141,Crossing,jumping forward very quickly once.,jumping and running
009129,Crossing,person person was walking over a balance beam.,walking in a circle
009128,Crossing,a person slightly bends their knees and then jumps forward.,jumping
009126,Crossing,"a person is walking forward on a downhill slope at a moderate pace, and takes a large step with their right foot as if they are stepping over something, and then continues walking until a stop",walking and gesturing
009125,Crossing,"a person claps, walks forward and then sits down.","clapping, walking and sitting"
009124,Crossing,a person who is running takes three strides forward.,running
009103,Crossing,"a person who is standing with his arms by his sides takes two steps forward, then quickly steps sideways to his right.",standing and stepping sideways
009093,Crossing,the person does a basic walk forward,walking
009089,Crossing,"a person hops on one foot, then lands on two feet twice then turns around.",hoping and turning around
009064,Crossing,a person casually jogs forward.,jogging
009056,Crossing,a person walks forward in a straight line,walking in a circle
009049,Crossing,person is walking in a l shape,walking and turning around
009045,Crossing,person is running forward at medium pace,running
008753,Crossing,a person walks and picks up an object and then throwing it.,walking and gesturing
M008753,Crossing,a person walks and picks up an object and then throwing it.,walking and gesturing
008743,Crossing,"a person takes some steps forward, then jumps up and down.",jumping and gesturing
M008743,Crossing,"a person takes some steps forward, then jumps up and down.",jumping and gesturing
008739,Crossing,a person jumps forward once.,jumping
M008739,Crossing,a person jumps forward once.,jumping
008735,Crossing,a person slowly walked forward while raising the hands up,walking and gesturing
M008735,Crossing,a person slowly walked forward while raising the hands up,walking and gesturing
008721,Crossing,"a person walking, jump and keep walking",walking and jumping
M008721,Crossing,"a person walking, jump and keep walking",walking and jumping
008719,Crossing,a man walking makes a right turn,walking and turning around
M008719,Crossing,a man walking makes a left turn,walking and turning around
008713,Crossing,a person walks easily forward.,walking
008695,Crossing,a person walks forward and vaults themselves over a wall. then turns around a does the same thing on the way back.,walking and turning around
M008695,Crossing,a person walks forward and vaults themselves over a wall. then turns around a does the same thing on the way back.,walking and turning around
008684,Crossing,a person walks towards the right side.,walking
M008684,Crossing,a person walks towards the left side.,walking towards
008669,Crossing,"a man walks forward, turning slightly to his left as he does, before ending in a standing position.",walking and turning around
M008669,Crossing,"a man walks forward, turning slightly to his right as he does, before ending in a standing position.",walking and turning around
008663,Crossing,jumping forward then stopping.,jumping and stopping
M008663,Crossing,jumping forward then stopping.,jumping and stopping
008662,Crossing,walking in a diagonal line.,walking in a circle
M008662,Crossing,walking in a diagonal line.,walking in a circle
008637,Crossing,"the sim walks to the far end of the plane, wobbling a bit.",walking and gesturing
M008637,Crossing,"the sim walks to the far end of the plane, wobbling a bit.",walking and wobbling
008633,Crossing,a man confidently walks down a ramp with a measured pace.,walking
M008633,Crossing,a man confidently walks down a ramp with a measured pace.,walking down
008628,Crossing,a person walks in a 3/4th complete counter clockwise motion  while swinging their arms forward and backwards,walking and gesturing
M008628,Crossing,a person walks in a 3/4th complete counter counterclockwise motion  while swinging their arms forward and backwards,walking and gesturing
008625,Crossing,the person is walking in a straight line,walking in a straight line
M008625,Crossing,the person is walking in a straight line,walking in a straight line
008616,Crossing,"a person hops around, jumping off of different objects.",jumping
M008616,Crossing,"a person hops around, jumping off of different objects.",jumping
008612,Crossing,a figure jogs lightly in a figure eight,jogging and gesturing
M008612,Crossing,a figure jogs lightly in a figure eight,jogging and gesturing
008606,Crossing,a person trotting forwards in a diagonal path.,trotting forwards in a diagonal path
M008606,Crossing,a person trotting forwards in a diagonal path.,trotting forwards in a diagonal path
008586,Crossing,a person walks forward then backwards before continuing forward.,walking and turning around
M008586,Crossing,a person walks forward then backwards before continuing forward.,walking and turning around
008583,Crossing,a person walks in a s shape,walking in a circle
M008583,Crossing,a person walks in a s shape,walking and turning around
008581,Crossing,the person is walking forward diagonally.,walking and turning around
M008581,Crossing,the person is walking forward diagonally.,walking and turning around
008541,Crossing,"a person runs, then jumps and walks slowly.",running and jumping and walking
M008541,Crossing,"a person runs, then jumps and walks slowly.",running and jumping and walking
008522,Crossing,a man walking down steps,walking down steps
M008522,Crossing,a man walking down steps,walking down steps
008521,Crossing,person is walking on a tightrope or similar structure,walking on a tightrope or similar structure
M008521,Crossing,person is walking on a tightrope or similar structure,walking on a tightrope or similar structure
008520,Crossing,the person is walking around the bend to the left.,walking around
M008520,Crossing,the person is walking around the bend to the right.,walking and turning around
008513,Crossing,"a person takes a few steps forward, then turns to their right and takes a few more steps.",walking and turning around
M008513,Crossing,"a person takes a few steps forward, then turns to their left and takes a few more steps.",walking and turning around
008499,Crossing,he does push recovery right,irrelevant
M008499,Crossing,he does push recovery left,pushing
008497,Crossing,a person hops forward three times before walking the rest of the way.,hopping and walking
M008497,Crossing,a person hops forward three times before walking the rest of the way.,hopping and walking
008495,Crossing,a person walks forward on a beam with outstretched arms and then steps down.,walking and gesturing
M008495,Crossing,a person walks forward on a beam with outstretched arms and then steps down.,walking and gesturing
008493,Crossing,a man is walking in a large counter-clockwise circle.,walking and turning around
M008493,Crossing,a man is walking in a large clockwise circle.,walking and turning around
008483,Crossing,person walks forward and to the right,walking and turning around
M008483,Crossing,person walks forward and to the left,walking and turning around
008478,Crossing,person is walking with arms out unsteadily,walking and gesturing
M008478,Crossing,person is walking with arms out unsteadily,walking and gesturing
008474,Crossing,a person turns right while walking then stops,walking and turning around
M008474,Crossing,a person turns left while walking then stops,walking and turning around
008463,Crossing,"a man walks forward, then squats to pick something up with both hands, stands back up, and resumes walking.",walking and turning around
M008463,Crossing,"a man walks forward, then squats to pick something up with both hands, stands back up, and resumes walking.",walking and gesturing
008452,Crossing,"a person has their arms stretched out, then brings their arms to their side, claps, walks a few steps & sits down.",gesturing and sitting
M008452,Crossing,"a person has their arms stretched out, then brings their arms to their side, claps, walks a few steps & sits down.",gesturing and sitting
008447,Crossing,a person walking while grabbing his arm as it is in pain,walking and gesturing
M008447,Crossing,a person walking while grabbing his arm as it is in pain,walking and gesturing
008426,Crossing,a person walking in a strait path with his/her arm swaying in a confident manner.,walking and gesturing
M008426,Crossing,a person walking in a strait path with his/her arm swaying in a confident manner.,walking and gesturing
008409,Crossing,the person is walking very wide-legged,walking in a circle
M008409,Crossing,the person is walking very wide-legged,walking in a circle
008404,Crossing,the person runs around in a circular like motion,running and turning around
M008404,Crossing,the person runs around in a circular like motion,running and turning around
008379,Crossing,a figure walks forward in a womanly way,walking in a womanly way
M008379,Crossing,a figure walks forward in a womanly way,walking in a womanly way
008362,Crossing,person is running straight ahead,running
M008362,Crossing,person is running straight ahead,running
008360,Crossing,a person is walking forward.,walking
M008360,Crossing,a person is walking forward.,walking
008352,Crossing,a person running in a line,running in a line
M008352,Crossing,a person running in a line,running in a line
008351,Crossing,the person is running forward.,running
M008351,Crossing,the person is running forward.,running
008344,Crossing,a person walks forward and then stops.,walking and stopping
M008344,Crossing,a person walks forward and then stops.,walking and stopping
008339,Crossing,a person picks up something with his right hand and walks forward.,walking and gesturing
M008339,Crossing,a person picks up something with his left hand and walks forward.,walking and gesturing
008330,Crossing,man stands straight up with his arms to his sides and walks calmly forward and to the right in a half circle then stops facing to the right.,standing and turning around
M008330,Crossing,man stands straight up with his arms to his sides and walks calmly forward and to the left in a half circle then stops facing to the left.,standing and turning around
008328,Crossing,this person very carefully walks forward.,walking
M008328,Crossing,this person very carefully walks forward.,walking
008315,Crossing,he is self balancing while walking through a narrow bridge.,self balancing walking
M008315,Crossing,he is self balancing while walking through a narrow bridge.,self balancing walking
008309,Crossing,person runninng to right side curves left while running with arms held at 90 degree angles at waist,running and gesturing
M008309,Crossing,person runninng to left side curves right while running with arms held at 90 degree angles at waist,running and gesturing
008282,Crossing,"a figure walks forward in a zig zag pattern, stepping over something along the way",walking and gesturing
M008282,Crossing,"a figure walks forward in a zig zag pattern, stepping over something along the way",walking and gesturing
008280,Crossing,a person walks forward quickly in a slight diagonal line.,walking and turning around
M008280,Crossing,a person walks forward quickly in a slight diagonal line.,walking and gesturing
008276,Crossing,a person who is running,running
M008276,Crossing,a person who is running,running
008272,Crossing,"this persons begins walking in a straight line and then stumbles to the right, he then catches his balance and stands still.",walking and falling and standing
M008272,Crossing,"this persons begins walking in a straight line and then stumbles to the left, he then catches his balance and stands still.",walking and falling
008271,Crossing,a person runs forward a few steps,running
M008271,Crossing,a person runs forward a few steps,running
008246,Crossing,the toon is walking slowly with their hands raised to the end of the plane.,walking and gesturing
M008246,Crossing,the toon is walking slowly with their hands raised to the end of the plane.,walking and gesturing
008233,Crossing,a person walking forward in a line.,walking in a line
008229,Crossing,"person steps forwards while turning to his right, then spinning around so he is facing where he originally started, then he steps forwards once, then steps backwards once, and shuffles to the left.",walking and turning and spinning and stepping forwards and stepping backwards and shuffling
008225,Crossing,a person steps over something while walking.,walking and stepping over
008214,Crossing,the person was pushed over,falling
008210,Crossing,the person was walking forward then turn left.,walking and turning around
008189,Crossing,spinning around then walking forward.,walking and turning around
008165,Crossing,person is walking straight ahead,walking
007857,Crossing,person walks in veering motion to their right,walking and turning around
M007857,Crossing,person walks in veering motion to their left,walking and turning around
007853,Crossing,"a person walks forward, turns and jogs back ending with a three-quarter turn.",walking and turning around and jogging and falling (for the three-quarter turn)
M007853,Crossing,"a person walks forward, turns and jogs back ending with a three-quarter turn.",walking and turning around and jogging
007852,Crossing,a person walks forward and to the side,walking and turning around
M007852,Crossing,a person walks forward and to the side,walking and turning around
007842,Crossing,a person walks forward diagonally.,walking and turning around
M007842,Crossing,a person walks forward diagonally.,walking and turning around
007841,Crossing,a person is walking forward.,walking
M007841,Crossing,a person is walking forward.,walking
007839,Crossing,someone turns backwards and walks in a clockwise semi-circle.,walking and turning around
M007839,Crossing,someone turns backwards and walks in a counterclockwise semi-circle.,walking and turning around
007837,Crossing,a person walks clockwise to the right.,walking in a circle
M007837,Crossing,a person walks counterclockwise to the left.,walking and turning around
007811,Crossing,the person is walking slowly forward.,walking
M007811,Crossing,the person is walking slowly forward.,walking
007806,Crossing,a person walking slowly across something.,walking across
M007806,Crossing,a person walking slowly across something.,walking across
007773,Crossing,a person walks forward and then turns around and walks to the back.,walking and turning around
M007773,Crossing,a person walks forward and then turns around and walks to the back.,walking and turning around
007758,Crossing,the person is walking back-and-forth to the right.,walking in a circle
M007758,Crossing,the person is walking back-and-forth to the left.,walking and turning around
007751,Crossing,it appears as if a walking person trips over something or missteps with their right foot.,falling
M007751,Crossing,it appears as if a walking person trips over something or missteps with their left foot.,falling
007744,Crossing,a person walks forward drifting slightly to their left.,walking and gesturing
M007744,Crossing,a person walks forward drifting slightly to their right.,walking and gesturing
007740,Crossing,the person is walking straight and turning left.,walking and turning around
M007740,Crossing,the person is walking straight and turning right.,walking and turning around
007735,Crossing,walking forward and then stopping.,walking and stopping
M007735,Crossing,walking forward and then stopping.,walking and stopping
007728,Crossing,person was pushed and recovered from falling,falling
M007728,Crossing,person was pushed and recovered from falling,falling
007706,Crossing,"person jumps to the right, then jumps to the left, then turns around and walks back to the start before jumping once again.",jumping and turning around and walking and jumping
M007706,Crossing,"person jumps to the left, then jumps to the right, then turns around and walks back to the start before jumping once again.",jumping and turning around and walking and jumping
007670,Crossing,a person walks forward while holding on to somethimg with their left hand.,walking and gesturing
M007670,Crossing,a person walks forward while holding on to somethimg with their right hand.,walking and gesturing
007659,Crossing,jumping forward quickly then stopping.,jumping and stopping
M007659,Crossing,jumping forward quickly then stopping.,jumping and stopping
007654,Crossing,a person veers to the right while walking.,walking and turning around
M007654,Crossing,a person veers to the left while walking.,walking and turning around
007649,Crossing,"a person swings their right arm in a circle, then swings it in a circle backwards.",gesturing and gesturing backwards
M007649,Crossing,"a person swings their left arm in a circle, then swings it in a circle backwards.",gesturing and gesturing backwards
007644,Crossing,a person walks in a left diagonal then stops with hands slightly raised.,walking and gesturing
M007644,Crossing,a person walks in a right diagonal then stops with hands slightly raised.,walking and gesturing
007620,Crossing,a man walks forward turning to the left.,walking and turning around
M007620,Crossing,a man walks forward turning to the right.,walking and turning around
007615,Crossing,"a man holds his arms in front of him and slowly walks forward, turns and then walks back the opposite direction.",holding arms while walking and turning around
